event_id,event_type,user_id,product_id,order_id,price,event_time,processing_time
9fc027c5-ce16-45d8-984b-4a9cc8f54578,refund,user_1,product_1,503e2958-0c8f-487b-8535-19563777391f,508,2026-07-01T16:05:08.989561,2026-07-01T16:05:08.989579
40646076-e1bc-43c1-9236-ef554b7404a4,purchase,user_1,product_3,99e46414-d9a5-4dd6-9ce5-f66faa229844,683,2026-07-01T16:05:09.999492,2026-07-01T16:05:09.999504
bdf3166c-4974-4f91-87c8-0d0127ddbf00,purchase,user_4,product_5,82b8457e-2feb-4d71-ad4d-794969871d95,198,2026-07-01T16:05:11.005216,2026-07-01T16:05:11.005235
7be0f5e5-3314-46a5-b36e-494a65ca3b7b,refund,user_6,product_4,0c996011-2e1f-43f5-801f-9eae04d944ab,900,2026-07-01T16:05:12.016345,2026-07-01T16:05:12.016366
69f1b954-0394-4802-810a-0fb04540726a,purchase,user_4,product_2,91e1ed43-d9a3-4ccf-ad91-69e7d1e105b9,605,2026-07-01T16:05:13.023742,2026-07-01T16:05:13.023760
4fbb4a97-af1f-4113-90f0-3f1dc370b54e,refund,user_1,product_5,2030caa7-7535-4152-a439-7f678cd8d05a,399,2026-07-01T16:05:14.034573,2026-07-01T16:05:14.034593
4b2f9481-55e8-4c9b-bec9-e040e930eb70,refund,user_4,product_3,71cac104-7852-4960-96f9-649666e84d4b,214,2026-07-01T16:05:15.041957,2026-07-01T16:05:15.041971
af640782-2f4d-4129-9ba3-3046a1e1a0fe,view,user_10,product_3,ae8ab5f1-f9f1-46a0-bc22-9bc79222a2f9,251,2026-07-01T16:05:16.050490,2026-07-01T16:05:16.050508
508cf257-d5f0-4f19-a31c-a421566b7820,purchase,user_5,product_5,8256288d-5d57-4255-996d-d755e2ad4491,529,2026-07-01T16:05:17.059258,2026-07-01T16:05:17.059293
41b0dfa0-40f6-4769-9fa0-cdca096b11e8,refund,user_5,product_2,dd68abd5-15c3-4aa5-b5ea-cf7028faf326,308,2026-07-01T16:05:18.067202,2026-07-01T16:05:18.067219
