event_id,event_type,user_id,product_id,order_id,price,event_time,processing_time
3d211602-e952-4747-b932-04f023cd8fea,refund,user_6,product_1,18548940-4e91-4875-9aa8-98e1115aca3c,941,2026-07-01T16:04:28.526670,2026-07-01T16:04:28.526688
e5a281aa-ba6b-4da5-9780-5daa6eb587f2,refund,user_2,product_2,0a681800-72af-46d0-9e2a-a087cd0a463e,326,2026-07-01T16:04:29.538374,2026-07-01T16:04:29.538397
325a4d10-1493-4397-b1e1-9848dda1f466,view,user_9,product_2,96635b22-b304-4e3d-94da-98b54e9cd37a,783,2026-07-01T16:04:30.546508,2026-07-01T16:04:30.546524
72416886-6f3e-4a4c-b60f-9fd9b4b614f0,view,user_9,product_5,9e81b83d-7f3d-4ff0-8e6c-682fbb47045b,933,2026-07-01T16:04:31.554330,2026-07-01T16:04:31.554352
bb8d3952-1629-499b-b00d-bcf076aff4d4,purchase,user_7,product_1,0bf628c7-d71f-4bf2-95c6-10a34bafa522,810,2026-07-01T16:04:32.562763,2026-07-01T16:04:32.562782
8405ec45-5803-495e-8890-a790adc25611,refund,user_7,product_5,bf5e9ef3-c264-4b1c-8e87-18c573d33dcb,671,2026-07-01T16:04:33.570684,2026-07-01T16:04:33.570707
dc1e2afa-fd2c-4787-9fe4-d9db30c65523,purchase,user_2,product_3,639302d1-5747-4362-afe6-63c12c0a4ad6,636,2026-07-01T16:04:34.583488,2026-07-01T16:04:34.583502
ad627ecb-4526-4399-92e1-eb13dce56486,purchase,user_8,product_2,1e67de6f-e596-425a-b492-8c028db70945,324,2026-07-01T16:04:35.595220,2026-07-01T16:04:35.595246
0bb21505-abc7-4470-b12f-49d28a2fd19d,refund,user_1,product_4,602614d6-6494-4c3e-beb1-3244ee3c7b94,456,2026-07-01T16:04:36.607108,2026-07-01T16:04:36.607131
2a449153-27dd-41a3-bcc9-0af3e62157d4,purchase,user_6,product_2,520da87b-b62e-4e49-807e-52623beb059e,167,2026-07-01T16:04:37.618673,2026-07-01T16:04:37.618695
