event_id,event_type,user_id,product_id,order_id,price,event_time,processing_time
5bda2917-18e3-4aa4-9edc-f82030c7af49,refund,user_3,product_1,1fe5bd9a-583f-46a1-9bfa-177d7c767859,469,2026-07-01T16:04:58.874316,2026-07-01T16:04:58.874339
b924b2fa-00db-4347-9082-5436039cb9b5,refund,user_8,product_5,7eff35f3-0cf5-4b67-b379-9812e94d8c5c,605,2026-07-01T16:04:59.888833,2026-07-01T16:04:59.888866
88d39e13-54e1-458b-8231-54a9bfededd9,purchase,user_5,product_5,5f0f3b95-ccc1-44a4-af15-6040e46f1b81,236,2026-07-01T16:05:00.903806,2026-07-01T16:05:00.903832
18195b04-37e0-424a-b5c9-04030428b436,refund,user_5,product_3,c9e50b1d-7d93-43c8-87c3-4b7f746b1f4a,310,2026-07-01T16:05:01.919400,2026-07-01T16:05:01.919424
6c2539a8-2f05-4e54-bb0d-27fcd9f253b6,refund,user_2,product_2,764350d1-5ce0-4176-ab8a-1ba8baaf9235,989,2026-07-01T16:05:02.931819,2026-07-01T16:05:02.931844
19344f5c-d11f-4d18-8826-ff108d21cebb,view,user_10,product_2,841aca1c-482d-4261-b846-223f50b9dc4d,683,2026-07-01T16:05:03.943304,2026-07-01T16:05:03.943328
c72c9f61-6066-4b43-873a-65018d6879d6,refund,user_6,product_2,de84f763-ceaa-4882-8e18-1dd9f17a21af,662,2026-07-01T16:05:04.956078,2026-07-01T16:05:04.956089
6ea2ced2-ef12-4e67-8fa9-3aadc15349a9,purchase,user_1,product_3,b18dcfb2-19f9-4062-9617-85d8d23eeab4,894,2026-07-01T16:05:05.962453,2026-07-01T16:05:05.962474
5ed4aef3-4008-464c-a382-62afbeb3ef4a,purchase,user_2,product_3,533e89c7-6bdc-4884-bcff-e62f6d47ba9d,170,2026-07-01T16:05:06.972918,2026-07-01T16:05:06.972930
11d6afff-2c50-4880-a97f-5fc42e71c155,purchase,user_6,product_3,0b2e08d6-bc69-4191-8660-a8fe6b3b25d1,338,2026-07-01T16:05:07.978697,2026-07-01T16:05:07.978722
