event_id,event_type,user_id,product_id,order_id,price,event_time,processing_time
31f4c2fd-ea2f-4a13-b9ad-9b89c39a5317,refund,user_3,product_5,62ad49df-7639-4e53-b76e-ecc3fef52bed,187,2026-07-01T16:04:18.428964,2026-07-01T16:04:18.428983
c929e0bc-c3e5-4629-bc84-1f783e662b05,view,user_2,product_3,79394f46-3470-4a97-bf28-8e7d3eac9d6c,536,2026-07-01T16:04:19.439635,2026-07-01T16:04:19.439652
506c778b-44a3-4f34-b5b4-c4f622154e70,refund,user_5,product_5,10c7c79f-fd90-4e92-b545-350bcfed78fb,735,2026-07-01T16:04:20.448799,2026-07-01T16:04:20.448816
b04460da-5278-4c61-9aba-686c40cbbacc,view,user_7,product_4,55f8f136-83a3-4a11-9e81-6e1598ebbf50,896,2026-07-01T16:04:21.455443,2026-07-01T16:04:21.455464
4a0d3055-6d01-4561-81b8-fe9a747121a5,view,user_2,product_3,6a4ece45-a3b9-4dce-8cb0-87c5618b9c48,927,2026-07-01T16:04:22.464949,2026-07-01T16:04:22.464970
1d8eed74-776f-4a07-9a87-eae5e9629c76,refund,user_8,product_2,72609a41-a705-4d48-a9b8-37eb7b48218f,791,2026-07-01T16:04:23.473653,2026-07-01T16:04:23.473675
3aa8b074-8503-40aa-9908-c05f4e3f7c57,purchase,user_10,product_1,ce01d771-63d2-4e9b-90ce-c58abb9fdcb6,741,2026-07-01T16:04:24.485707,2026-07-01T16:04:24.485731
2d14d004-0bb6-4c88-a796-4b2a60f1e289,refund,user_5,product_2,e8ea9440-3944-4c39-9582-c4c6fdd2afaa,437,2026-07-01T16:04:25.496465,2026-07-01T16:04:25.496481
7e0ed46f-22ce-4556-99fb-ef873ef27354,view,user_6,product_2,6ed21dea-33c5-47f2-9d39-e1736ba8ddcc,580,2026-07-01T16:04:26.503918,2026-07-01T16:04:26.503935
19afa882-d38a-4d3c-893f-333d83b4cbba,purchase,user_7,product_5,34d7e6c7-7455-4eb4-858e-92f9e1f7e32a,500,2026-07-01T16:04:27.518083,2026-07-01T16:04:27.518100
