event_id,event_type,user_id,product_id,order_id,price,event_time,processing_time
ae54222a-e141-471b-a2b5-b2601377dcf2,purchase,user_3,product_3,6be50897-dbdf-45d2-b156-a19dc0970912,781,2026-03-04T21:21:29.672929,2026-03-04T21:21:29.672929
e1f98a92-2c0b-42f4-863d-d2903d42ac3c,purchase,user_10,product_3,c41bb3cf-4f59-4983-97eb-a19d16da6f6a,684,2026-03-04T21:21:30.678150,2026-03-04T21:21:30.678150
4f0f3acb-f31b-4e4e-8cc8-561a3b3c3068,refund,user_5,product_1,56ed752e-3e03-49d7-9937-fbc59ef66999,590,2026-03-04T21:21:32.689280,2026-03-04T21:21:32.689280
758102de-89a2-46a9-be7d-4b98cc789e3a,refund,user_8,product_4,3ebd60c4-1e33-4ae8-b45e-1aa003540af4,400,2026-03-04T21:21:34.704217,2026-03-04T21:21:34.704217
4d7d9b93-0cd4-4f22-bed1-5f2f4af03ba2,purchase,user_3,product_1,c59138e3-c708-4361-9319-d794212a4e45,547,2026-03-04T21:21:36.720539,2026-03-04T21:21:36.720539
18202b2a-8059-4491-b6fb-3a217b8cb418,refund,user_5,product_2,24e810f0-850b-45b0-96b8-ab9305a5264c,385,2026-03-04T21:21:37.728797,2026-03-04T21:21:37.728797
2ca320d5-3299-438f-890a-6d73b7360560,refund,user_4,product_1,b6c421ce-81bb-4ea7-946e-0a5e03e2f897,730,2026-03-04T21:21:38.739169,2026-03-04T21:21:38.739169
847463cd-af42-452f-8c95-964b133fead3,purchase,user_5,product_2,318daaaf-d51d-4ebf-abcf-b1b8ad8dec7a,827,2026-03-04T21:21:39.746843,2026-03-04T21:21:39.746843
c3d1cb40-f059-4467-8830-331909628957,refund,user_7,product_2,0da57954-83c2-44e0-9ca7-de8703372c4d,892,2026-03-04T21:21:42.776709,2026-03-04T21:21:42.776709
4b40563d-3080-4fb3-a81d-90d4af1059d8,purchase,user_5,product_2,677895d5-0b2e-4a95-9568-79fa01e62cd4,800,2026-03-04T21:21:43.784803,2026-03-04T21:21:43.784803
927464a3-18f2-4dd4-b673-6656d626e930,purchase,user_7,product_4,4db41978-9343-45bf-8ae9-8bbf01e5a4a3,882,2026-03-04T21:21:44.792878,2026-03-04T21:21:44.792878
