event_id,event_type,user_id,product_id,order_id,price,event_time,processing_time
0d5dc2aa-ca96-4b56-b92c-590b9abe73d3,view,user_9,product_1,3c1d1cb6-5db4-4655-9beb-28d9cf672e71,223,2026-05-27T16:11:38.106946,2026-05-27T16:11:38.106965
6457a1c6-4aa5-4cf1-8b2a-a5495371284c,refund,user_4,product_2,d21291f2-e114-4555-b9a1-9d17bd5d7da2,720,2026-05-27T16:11:39.115854,2026-05-27T16:11:39.115872
93c5cef8-3c36-4ad7-9b4b-c66b32271064,purchase,user_6,product_5,e0bc5871-3bcb-4898-8942-d0ea4fe55392,233,2026-05-27T16:11:40.124095,2026-05-27T16:11:40.124108
f19dd439-d38a-459c-bcb5-148f5fbc44ed,view,user_4,product_2,9b472ce2-534d-408d-b1fa-2630e0ac524b,527,2026-05-27T16:11:41.132063,2026-05-27T16:11:41.132073
7213d13b-d4a7-45ea-a7a9-934a8d7c0ae3,refund,user_9,product_5,dfabe0ec-e145-4a91-af3c-078772dab9e2,545,2026-05-27T16:11:42.139292,2026-05-27T16:11:42.139306
e6f106b8-813f-4813-84c3-05c815dafe7e,refund,user_10,product_1,77a3b17a-2c51-40fb-89fe-bc0bf5e2ed0a,466,2026-05-27T16:11:43.148583,2026-05-27T16:11:43.148596
505e3d9e-fba7-4f07-9ac3-a77b123b2c69,refund,user_8,product_3,2f152c88-122a-4f28-a8cd-dc9548287600,199,2026-05-27T16:11:44.154603,2026-05-27T16:11:44.154616
c29e8733-1833-4782-b469-cdbea762266c,refund,user_5,product_1,bc01b9e9-97e2-4aa9-a912-bf52fcd9d85b,267,2026-05-27T16:11:45.163770,2026-05-27T16:11:45.163786
0c581216-ac4c-47df-ad4e-c08b3fe6f658,purchase,user_7,product_1,03b1362d-1239-49b1-ac36-05c851a1fa18,136,2026-05-27T16:11:46.172025,2026-05-27T16:11:46.172038
1881b7f3-c58d-4117-926e-d57c6c44597e,refund,user_5,product_4,20881996-ee81-4e06-ac86-0cc98cc89d41,391,2026-05-27T16:11:47.177907,2026-05-27T16:11:47.177922
