event_id,event_type,user_id,product_id,order_id,price,event_time,processing_time
dc82df25-5d06-4fb7-906a-ee474e9bdff7,refund,user_7,product_3,f04eb44d-a4c0-4b0c-a3df-9b09eb4e14b8,985,2026-07-01T16:04:48.750082,2026-07-01T16:04:48.750107
aa88a8be-aa99-4f86-b7fb-65f233bbdf72,purchase,user_1,product_5,ada11aa2-d391-4928-9ac9-d9795ca6612f,308,2026-07-01T16:04:49.765224,2026-07-01T16:04:49.765250
e7065f87-0aa9-4b21-9647-5c1f1e0c4b81,refund,user_3,product_2,97f8979b-f066-4b76-80a4-c54e543b7516,730,2026-07-01T16:04:50.776601,2026-07-01T16:04:50.776625
54c57bcf-4043-406b-8b5e-560a9345c792,purchase,user_2,product_3,ed4e0a9f-3656-479a-af21-c10a410d382d,541,2026-07-01T16:04:51.788773,2026-07-01T16:04:51.788794
33778746-48eb-4403-9b1b-390c45894100,refund,user_5,product_2,91771c39-6d04-4e28-9407-d00b482bebc5,637,2026-07-01T16:04:52.800839,2026-07-01T16:04:52.800865
7ef7594e-a326-4430-8df9-21104b72de15,refund,user_10,product_1,eef6c1f1-f0a4-4e69-9d63-532aefe378b4,311,2026-07-01T16:04:53.811753,2026-07-01T16:04:53.811775
5b40ba15-47ec-4280-bddb-124fad1ae145,refund,user_1,product_2,5222ddca-f336-4bf6-8803-92f72d22f629,289,2026-07-01T16:04:54.824368,2026-07-01T16:04:54.824384
698a50f9-5e13-4c6b-8c35-951ec4c67ed7,refund,user_9,product_3,8444128f-31da-4bb2-a2ae-c388e6380b05,120,2026-07-01T16:04:55.832916,2026-07-01T16:04:55.832940
2a28f6fb-6741-4c5a-a349-63b12385c0f4,purchase,user_1,product_5,5d35d470-5730-42d9-91cb-20d59a5b365d,212,2026-07-01T16:04:56.846451,2026-07-01T16:04:56.846473
faf7f847-2027-417b-80a5-66054553830d,purchase,user_8,product_4,22654a7a-da8a-4974-ac58-2aad4d563531,366,2026-07-01T16:04:57.861658,2026-07-01T16:04:57.861789
