event_id,event_type,user_id,product_id,order_id,price,event_time,processing_time
a0d634b4-b6b7-4b29-9065-33b15d41e3e0,purchase,user_9,product_2,538af0e0-3243-43f2-992d-35a923812894,822,2026-05-27T16:11:17.967029,2026-05-27T16:11:17.967049
c5189486-943b-4e54-9023-d00299d2e379,view,user_8,product_2,b8a560d7-6c1e-4d2a-8a23-494829ca6417,856,2026-05-27T16:11:18.973712,2026-05-27T16:11:18.973719
b395b18d-e6dd-470c-a32a-4191df08756b,view,user_6,product_4,8906ccfd-49c1-4396-af60-98015d7c5e11,197,2026-05-27T16:11:19.980279,2026-05-27T16:11:19.980287
ada4bd40-f74a-41c5-95fb-cd62d69cfb69,refund,user_9,product_3,2819ffe1-2db9-49f1-aaba-ee33b3dfd101,261,2026-05-27T16:11:20.984811,2026-05-27T16:11:20.984821
22309e95-e095-43a5-ade6-292989a25c1e,refund,user_2,product_3,1b783bb3-4e93-4ccf-80d3-a1f71a3389f9,871,2026-05-27T16:11:21.989448,2026-05-27T16:11:21.989457
c78c60ea-2926-46d0-9586-b652cb030293,purchase,user_8,product_5,0c2bf8c4-d3c4-4b0f-a705-c6c72cba22de,144,2026-05-27T16:11:22.996719,2026-05-27T16:11:22.996729
84c2292b-048c-405d-b421-7ec64f55a3aa,view,user_8,product_2,476d9367-c7cc-4be7-99b4-11701dcd24a7,556,2026-05-27T16:11:24.001593,2026-05-27T16:11:24.001603
2d41b621-b8a9-4c21-b256-e70bb1bae832,refund,user_9,product_2,0df72048-201b-4952-924b-8b454d78c948,638,2026-05-27T16:11:25.006758,2026-05-27T16:11:25.006768
7444f07f-a9d6-4a9d-85a6-d46d3fd18eae,view,user_8,product_5,352de1ff-32d0-465c-97a1-d944324f9a3f,633,2026-05-27T16:11:26.012037,2026-05-27T16:11:26.012047
c7a9e7bf-6f20-47c6-8a78-71968fc2c37c,view,user_6,product_1,a762a94f-138d-4aca-9a1a-a8a1ef1256b9,174,2026-05-27T16:11:27.018396,2026-05-27T16:11:27.018412
