event_id,event_type,user_id,product_id,order_id,price,event_time,processing_time
76bc05ac-10d6-4c5b-a35f-cf50007ecb22,refund,user_10,product_1,40fc98a4-1e6d-476d-bd3e-eba2a7481e4f,909,2026-05-27T16:11:28.027781,2026-05-27T16:11:28.027801
e0983513-78c0-4646-a4e2-3e82b2f8501e,purchase,user_1,product_3,3aee537d-0cd1-453b-ba72-c8c55ffb8cc8,105,2026-05-27T16:11:29.032283,2026-05-27T16:11:29.032302
675af2bc-72fb-4a13-8866-633a7bbe1777,refund,user_4,product_4,24136aae-f95c-44cd-900e-b004160b16f1,661,2026-05-27T16:11:30.039557,2026-05-27T16:11:30.039570
85327921-d9d5-4a07-a4f2-c11f8dd1fd23,purchase,user_10,product_3,8f09a761-26d5-45d0-834c-2891cdf0516e,787,2026-05-27T16:11:31.049070,2026-05-27T16:11:31.049088
c55c432c-77e1-48a1-a24b-914b166c23f0,purchase,user_4,product_3,8f1ae1a7-0316-4d00-afeb-2de4c8358c20,677,2026-05-27T16:11:32.056682,2026-05-27T16:11:32.056699
c30e0442-314e-4c57-b6eb-1a2be2ccdd58,refund,user_3,product_4,03aa3a80-b1de-4254-b2b4-83225afd3a2d,488,2026-05-27T16:11:33.064241,2026-05-27T16:11:33.064262
b8734400-a754-499f-aa34-d39f5d716e60,purchase,user_1,product_3,591cfadb-5647-4dd8-9b1c-694e645c578b,437,2026-05-27T16:11:34.072549,2026-05-27T16:11:34.072567
fa139f41-eccd-4439-b136-78a0323fee02,refund,user_9,product_5,c150c348-f135-4f6c-8ed1-aa903bab6b89,161,2026-05-27T16:11:35.081423,2026-05-27T16:11:35.081441
d5608757-c001-410b-bdf5-2a828f6770d2,refund,user_8,product_1,40717da8-42e0-4e93-88e3-5cc22aba05f9,668,2026-05-27T16:11:36.089886,2026-05-27T16:11:36.089903
2190820a-5d9b-414b-9c85-26ebe212db56,refund,user_9,product_1,f2fc3b69-327e-48fb-afa1-2c555665b0ff,142,2026-05-27T16:11:37.099165,2026-05-27T16:11:37.099182
