event_id,event_type,user_id,product_id,order_id,price,event_time,processing_time
34943cc4-16ae-40d9-bc12-b9fe004447c7,purchase,user_5,product_1,cf36895c-2310-4418-899c-bfd783ac369a,838,2026-07-01T16:05:19.077076,2026-07-01T16:05:19.077098
499bed0d-37f9-40a7-9246-75a1d79d02d0,refund,user_3,product_5,81efe727-ccc1-4eac-af43-8fa66b7c5a66,197,2026-07-01T16:05:20.089266,2026-07-01T16:05:20.089285
3ef5a73c-5a03-4af3-8fc8-fbf5b590e633,refund,user_8,product_4,d2bad7db-71bd-4bd6-bd56-8d454c969967,565,2026-07-01T16:05:21.098036,2026-07-01T16:05:21.098055
04ae0812-8453-4cc8-b157-ed8a705dc2bc,purchase,user_8,product_1,80d2d003-23b6-4cb0-9c9b-dfbf94b584cc,531,2026-07-01T16:05:52.458952,2026-07-01T16:05:52.458987
0065918e-13dd-44f8-ba2f-729623e2e3bc,view,user_9,product_3,75b8a289-2897-4181-8027-8eecf19cc6ad,413,2026-07-01T16:05:53.594445,2026-07-01T16:05:53.594454
817c639c-d196-4ac3-8fe3-4ea999290dcb,purchase,user_3,product_2,0acbc337-ec03-4277-9912-c2558578f656,835,2026-07-01T16:05:54.606089,2026-07-01T16:05:54.606107
91163c7a-d896-4c07-8a97-c27fc56f266a,refund,user_9,product_2,4b124177-eac9-4064-bce5-8097e9b1723b,969,2026-07-01T16:05:55.618024,2026-07-01T16:05:55.618047
4b787393-56de-4dc8-a293-b038018a792b,purchase,user_4,product_4,175261bf-de11-4605-a447-12da8ad5751d,661,2026-07-01T16:05:56.632302,2026-07-01T16:05:56.632325
d08b53d2-f46d-4888-a927-589e5413a9f9,refund,user_1,product_4,f223d671-afe9-47e9-abd4-ad6393c39b45,488,2026-07-01T16:05:57.644824,2026-07-01T16:05:57.644842
1c33e7bc-8af7-40e5-81ae-d10784f9e97c,purchase,user_9,product_4,37e372b2-d6a3-4495-a2a6-9227b13501ad,559,2026-07-01T16:05:58.657003,2026-07-01T16:05:58.657012
d5d15c75-c1ed-4663-a511-b8d924cbd5c7,purchase,user_7,product_2,90c6e29a-6b2e-4741-81f3-b7f6b32979a4,546,2026-07-01T16:05:59.662248,2026-07-01T16:05:59.662264
aef602ed-6c62-420b-935e-392bde41dffd,refund,user_9,product_4,b92cb62f-8bb3-4065-98d7-aa741d39cf0c,196,2026-07-01T16:06:00.671796,2026-07-01T16:06:00.671814
44aa577d-fb4c-463f-8532-bff638da5f9c,refund,user_3,product_5,732024b6-d00d-44e1-ab6f-9fa64362758a,830,2026-07-01T16:06:01.683181,2026-07-01T16:06:01.683202
bd4a3f40-dba3-4a74-9aff-c3c006fd6be6,view,user_9,product_5,e7e7d32f-82f3-4aa9-bfe4-a1c0ab545d3d,845,2026-07-01T16:06:02.693515,2026-07-01T16:06:02.693529
f2af3fcb-289d-4859-9b9f-4fc8b47a4a4b,refund,user_5,product_5,56db309a-398f-4862-aa4d-ef0a8ee7a005,999,2026-07-01T16:06:03.704355,2026-07-01T16:06:03.704364
