event_id,event_type,user_id,product_id,order_id,price,event_time,processing_time
e4419246-f5e4-410a-b7a2-7fc4f3bcdf48,purchase,user_8,product_2,83050561-e7ed-4f9d-91ba-771ebc557267,462,2026-07-01T16:03:58.194246,2026-07-01T16:03:58.194271
f0ad9b05-6a03-4350-a80a-48d6fb8dbd92,purchase,user_3,product_5,6d6bd4fb-424e-4684-8ad7-cda8a8665a57,604,2026-07-01T16:03:59.208506,2026-07-01T16:03:59.208527
bcabe4e4-3379-493d-924b-b02036ea8701,refund,user_8,product_1,60cf786e-8df0-4ed8-898c-2048261e6f41,625,2026-07-01T16:04:00.222098,2026-07-01T16:04:00.222119
b155ab06-c00d-4b6d-910b-b737890c504e,purchase,user_7,product_2,59b7a5b9-ab14-4b58-927b-34ce44c9619e,410,2026-07-01T16:04:01.236141,2026-07-01T16:04:01.236166
cd223ab3-f349-4dee-98d6-bdcdf6727cc1,purchase,user_2,product_2,65aa25dd-586b-4377-96c1-99f7ebc8e01d,391,2026-07-01T16:04:02.246997,2026-07-01T16:04:02.247020
d8bb8a77-edd6-4fa3-b829-3fc802733cb6,purchase,user_6,product_3,0cad12e3-1a8e-443d-8650-f03ee19c7e02,597,2026-07-01T16:04:03.262090,2026-07-01T16:04:03.262112
572154c6-3364-44af-a231-93e79a59bd6c,purchase,user_10,product_2,d4fb32cf-9af8-4493-9ec8-a681d0f227ec,653,2026-07-01T16:04:04.277277,2026-07-01T16:04:04.277298
4ba5b7fa-acf3-45e7-a685-ae11b9b882ee,refund,user_8,product_5,f6decf2e-21c3-4359-9651-fe0e1bc5e451,511,2026-07-01T16:04:05.286867,2026-07-01T16:04:05.286890
8bc99dbe-1361-4a5b-83fe-d32e533429ce,refund,user_5,product_5,33120e3f-3ec8-422f-87c4-5b6806b08909,129,2026-07-01T16:04:06.300952,2026-07-01T16:04:06.300976
efec7370-3d8d-46e7-b605-6040fdb90b32,refund,user_7,product_5,e6e25461-abff-413c-9fb2-3a05314e7e0f,983,2026-07-01T16:04:07.314271,2026-07-01T16:04:07.314293
